filename,method,musiq,maniqa,clipiqa
468.png,hist_eq,64.84356689453125,0.47437116503715515,0.6244126558303833
469.png,clahe,39.21366882324219,0.38527628779411316,0.5840039253234863
469.png,gamma,45.662662506103516,0.46352407336235046,0.5150603652000427
469.png,log,64.43819427490234,0.5508797764778137,0.670296847820282
469.png,retinex,58.651954650878906,0.40047043561935425,0.60710608959198
469.png,hist_eq,62.29613494873047,0.5068512558937073,0.6745689511299133
47.png,clahe,48.79443359375,0.44339802861213684,0.5205127596855164
47.png,gamma,51.43184280395508,0.41508427262306213,0.5373678207397461
47.png,log,50.881038665771484,0.4633824825286865,0.5424029231071472
47.png,retinex,45.105159759521484,0.299833208322525,0.6182097792625427
47.png,hist_eq,48.25397491455078,0.3755118250846863,0.5526666045188904
470.png,clahe,36.44731140136719,0.3999892771244049,0.5911307334899902
470.png,gamma,46.08865737915039,0.4707130491733551,0.5873988270759583
470.png,log,60.833221435546875,0.5843369960784912,0.7217484712600708
470.png,retinex,56.00315856933594,0.3598717451095581,0.653382420539856
470.png,hist_eq,57.742313385009766,0.5132826566696167,0.6625416278839111
471.png,clahe,34.328861236572266,0.34194010496139526,0.4471757113933563
471.png,gamma,44.20846176147461,0.43348228931427,0.5302090048789978
471.png,log,65.63178253173828,0.5339761972427368,0.6766331791877747
471.png,retinex,55.4053955078125,0.432773619890213,0.6297058463096619
471.png,hist_eq,60.95469665527344,0.5056495070457458,0.6635713577270508
472.png,clahe,36.02162551879883,0.37053725123405457,0.4505743086338043
472.png,gamma,41.85691452026367,0.4430752694606781,0.48983702063560486
472.png,log,62.83647918701172,0.5289547443389893,0.6215360760688782
472.png,retinex,52.43647766113281,0.4283211827278137,0.5970055460929871
472.png,hist_eq,58.75236511230469,0.48836931586265564,0.6261278390884399
473.png,clahe,33.3172721862793,0.3242645561695099,0.3854997456073761
473.png,gamma,37.703086853027344,0.40973180532455444,0.5289525985717773
473.png,log,60.16691970825195,0.5215643048286438,0.6322776675224304
473.png,retinex,50.57630920410156,0.4206834137439728,0.6018374562263489
473.png,hist_eq,57.721065521240234,0.4827529489994049,0.5539706349372864
474.png,clahe,35.12675476074219,0.35097622871398926,0.539169430732727
474.png,gamma,40.26057815551758,0.4379357397556305,0.6112818717956543
474.png,log,54.65435028076172,0.5450254082679749,0.6779401898384094
474.png,retinex,48.54964065551758,0.4038997292518616,0.6122620701789856
474.png,hist_eq,55.02374267578125,0.4980246424674988,0.5487423539161682
475.png,clahe,36.749656677246094,0.3412328064441681,0.5211206674575806
475.png,gamma,42.1036262512207,0.4392335116863251,0.5892145037651062
475.png,log,54.635169982910156,0.5279719233512878,0.6747912764549255
475.png,retinex,52.497581481933594,0.3729381859302521,0.6128266453742981
475.png,hist_eq,55.457618713378906,0.4809437692165375,0.5694700479507446
476.png,clahe,35.10494613647461,0.34311380982398987,0.4618332087993622
476.png,gamma,40.08747100830078,0.4334496557712555,0.572335422039032
476.png,log,51.4741325378418,0.5189214944839478,0.6472933888435364
476.png,retinex,53.430702209472656,0.37205591797828674,0.6336933970451355
476.png,hist_eq,54.05821990966797,0.5022934079170227,0.5534089207649231
477.png,clahe,45.27107620239258,0.3728780150413513,0.6740028262138367
477.png,gamma,48.415557861328125,0.41257211565971375,0.6060863137245178
477.png,log,59.428260803222656,0.49902743101119995,0.7772156596183777
477.png,retinex,47.72084045410156,0.2929686903953552,0.6530143022537231
477.png,hist_eq,57.53092956542969,0.4318026900291443,0.7056626677513123
478.png,clahe,65.3613052368164,0.5946876406669617,0.6644527316093445
478.png,gamma,64.94747161865234,0.6057848334312439,0.7035939693450928
478.png,log,69.86681365966797,0.6543651819229126,0.7432385683059692
478.png,retinex,51.89133071899414,0.4483010768890381,0.5114739537239075
478.png,hist_eq,67.74756622314453,0.6151633858680725,0.7865809798240662
479.png,clahe,57.05080795288086,0.594935953617096,0.7248463034629822
479.png,gamma,61.18621063232422,0.6263321042060852,0.6982936263084412
479.png,log,66.50934600830078,0.6846535205841064,0.7597087621688843
479.png,retinex,56.706626892089844,0.4509357511997223,0.633567750453949
479.png,hist_eq,62.51306915283203,0.6367421746253967,0.7607764005661011
48.png,clahe,48.9432373046875,0.4432545602321625,0.5049037337303162
48.png,gamma,51.5745964050293,0.41726475954055786,0.5762528777122498
48.png,log,52.08931350708008,0.46799591183662415,0.5615807771682739
48.png,retinex,46.352638244628906,0.32240572571754456,0.5321522951126099
48.png,hist_eq,50.11130905151367,0.36865234375,0.5491828322410583
480.png,clahe,66.99369049072266,0.6200836896896362,0.5513964891433716
480.png,gamma,66.4917221069336,0.6203243732452393,0.6155306100845337
480.png,log,70.1365737915039,0.6826053261756897,0.7402680516242981
480.png,retinex,56.34555435180664,0.3875754475593567,0.5700968503952026
480.png,hist_eq,66.54559326171875,0.6199942231178284,0.7906926274299622
481.png,clahe,67.1202621459961,0.5680314302444458,0.5419589877128601
481.png,gamma,68.94351959228516,0.565348744392395,0.5560944676399231
481.png,log,72.63127136230469,0.6282487511634827,0.7225837707519531
481.png,retinex,58.03308868408203,0.37567514181137085,0.6441391110420227
481.png,hist_eq,67.7789306640625,0.5609033703804016,0.6410841941833496
482.png,clahe,27.85470962524414,0.2094489336013794,0.4350455701351166
482.png,gamma,38.730384826660156,0.29812103509902954,0.44389328360557556
482.png,log,55.18431854248047,0.3898131251335144,0.5666043162345886
482.png,retinex,49.62451171875,0.259921133518219,0.5320214629173279
482.png,hist_eq,48.00468826293945,0.32287371158599854,0.5027779936790466
483.png,clahe,26.26785659790039,0.23820644617080688,0.390430748462677
483.png,gamma,35.852783203125,0.3149775266647339,0.45824557542800903
483.png,log,54.57948303222656,0.4328002631664276,0.5109625458717346
483.png,retinex,47.54011154174805,0.27607348561286926,0.6297656893730164
483.png,hist_eq,54.37202453613281,0.35777050256729126,0.632390022277832
484.png,clahe,26.12326431274414,0.18455354869365692,0.3017941117286682
484.png,gamma,34.87506866455078,0.25094911456108093,0.4171768128871918
484.png,log,47.542232513427734,0.35272350907325745,0.48053836822509766
484.png,retinex,48.87563705444336,0.22261060774326324,0.567142128944397
484.png,hist_eq,46.10810089111328,0.27871865034103394,0.4970168173313141
485.png,clahe,25.960975646972656,0.20150458812713623,0.37648963928222656
485.png,gamma,35.449825286865234,0.28005748987197876,0.523439884185791
485.png,log,53.71674346923828,0.3701358437538147,0.5154585242271423
485.png,retinex,40.90374755859375,0.2610829472541809,0.5592508316040039
485.png,hist_eq,51.24721908569336,0.30708715319633484,0.6382946372032166
486.png,clahe,44.11709976196289,0.3336426913738251,0.4888671934604645
486.png,gamma,47.775508880615234,0.39678290486335754,0.5126142501831055
486.png,log,63.594783782958984,0.48963120579719543,0.6397191882133484
486.png,retinex,36.89896011352539,0.2938196361064911,0.6948786973953247
486.png,hist_eq,57.48248291015625,0.37465888261795044,0.5840807557106018
487.png,clahe,40.12354278564453,0.3360233008861542,0.5708659887313843
487.png,gamma,46.57237243652344,0.3948281407356262,0.48202085494995117
487.png,log,56.44511795043945,0.47676825523376465,0.5245845913887024
487.png,retinex,54.939369201660156,0.3398146629333496,0.5723778605461121
487.png,hist_eq,58.84563446044922,0.39805325865745544,0.5469099879264832
488.png,clahe,44.12871551513672,0.34928393363952637,0.4745769500732422
488.png,gamma,47.180809020996094,0.3762909471988678,0.5539141893386841
488.png,log,54.90879440307617,0.4584849774837494,0.5901814103126526
488.png,retinex,50.64434051513672,0.26602646708488464,0.5719541907310486
488.png,hist_eq,47.64527893066406,0.38807031512260437,0.5286042094230652
489.png,clahe,36.26921844482422,0.2744094133377075,0.4869533181190491
489.png,gamma,42.121131896972656,0.32764652371406555,0.5397748351097107
489.png,log,44.831031799316406,0.41684475541114807,0.6623373031616211
489.png,retinex,45.03098678588867,0.3197636902332306,0.678276777267456
489.png,hist_eq,41.35188674926758,0.36488404870033264,0.7599984407424927
490.png,clahe,43.855804443359375,0.3211677670478821,0.5396286845207214
490.png,gamma,43.53441619873047,0.36334943771362305,0.5037469267845154
490.png,log,54.46230697631836,0.4589579403400421,0.5964921116828918
490.png,retinex,48.34314727783203,0.3080703020095825,0.6311794519424438
490.png,hist_eq,46.19268798828125,0.368265837430954,0.4947810769081116
491.png,clahe,45.016910552978516,0.36486369371414185,0.470673143863678
491.png,gamma,45.395164489746094,0.41379567980766296,0.5357474684715271
491.png,log,52.83509063720703,0.5123233795166016,0.6324531435966492
491.png,retinex,42.13148498535156,0.3193526864051819,0.5982530117034912
491.png,hist_eq,49.865142822265625,0.4299057126045227,0.584858238697052
492.png,clahe,27.446674346923828,0.24459320306777954,0.3752777576446533
492.png,gamma,35.32313919067383,0.3238314092159271,0.5290255546569824
492.png,log,49.89238357543945,0.4390104413032532,0.6098977327346802
492.png,retinex,39.10320281982422,0.2509918808937073,0.6112578511238098
492.png,hist_eq,48.194950103759766,0.35522738099098206,0.5698718428611755
494.png,clahe,41.57715606689453,0.3761694133281708,0.6242145895957947
494.png,gamma,42.366432189941406,0.4118199050426483,0.6298896074295044
494.png,log,55.273529052734375,0.5172044038772583,0.7295626997947693
494.png,retinex,30.828248977661133,0.3121487498283386,0.5814104080200195
494.png,hist_eq,51.27618408203125,0.5028551816940308,0.830470860004425
495.png,clahe,43.3338508605957,0.3795173764228821,0.6650962233543396
495.png,gamma,42.7347297668457,0.4111952483654022,0.6272145509719849
495.png,log,54.372737884521484,0.5476926565170288,0.7343071103096008
495.png,retinex,34.480342864990234,0.33995744585990906,0.7114568948745728
495.png,hist_eq,51.39276123046875,0.4982222020626068,0.7143770456314087
496.png,clahe,59.23402786254883,0.5220512747764587,0.5645291209220886
496.png,gamma,60.55000686645508,0.5166131258010864,0.46512529253959656
496.png,log,67.60731506347656,0.591751754283905,0.5750368237495422
496.png,retinex,53.25865173339844,0.3696577548980713,0.6628894805908203
496.png,hist_eq,65.45328521728516,0.5174311995506287,0.6874215006828308
497.png,clahe,57.132938385009766,0.5178167223930359,0.5074493288993835
497.png,gamma,59.00780487060547,0.5051900744438171,0.4981918931007385
497.png,log,62.36391067504883,0.5862160921096802,0.6060126423835754
497.png,retinex,47.66059112548828,0.38924944400787354,0.5876495242118835
497.png,hist_eq,62.69742965698242,0.49149349331855774,0.6058380007743835
498.png,clahe,54.52360534667969,0.5371248126029968,0.52201908826828
498.png,gamma,54.2247200012207,0.5223609209060669,0.5628430247306824
498.png,log,54.829349517822266,0.5460873246192932,0.5524967908859253
498.png,retinex,38.53474426269531,0.3393521308898926,0.5426830649375916
498.png,hist_eq,55.78319549560547,0.5480591058731079,0.7459508776664734
499.png,clahe,56.57773971557617,0.537878692150116,0.6462753415107727
499.png,gamma,57.65475082397461,0.5239254236221313,0.6757282018661499
499.png,log,63.350833892822266,0.6134018898010254,0.7684287428855896
499.png,retinex,49.376224517822266,0.44865113496780396,0.7136430144309998
499.png,hist_eq,61.040870666503906,0.5758561491966248,0.7785927653312683
5.png,clahe,50.81653594970703,0.500969409942627,0.5760737657546997
5.png,gamma,49.844425201416016,0.4778633713722229,0.5480159521102905
5.png,log,57.88612365722656,0.5433955788612366,0.6942328810691833
5.png,retinex,49.99616241455078,0.37611639499664307,0.6182746887207031
5.png,hist_eq,54.44788360595703,0.44666677713394165,0.6578224897384644
50.png,clahe,53.02839660644531,0.4043712019920349,0.5149683356285095
50.png,gamma,53.60852813720703,0.42046284675598145,0.6164445281028748
50.png,log,57.4671630859375,0.47864261269569397,0.6247268915176392
50.png,retinex,38.67596435546875,0.35809481143951416,0.5984138250350952
50.png,hist_eq,52.89004135131836,0.41483399271965027,0.591203510761261
500.png,clahe,57.078216552734375,0.511540949344635,0.5121078491210938
500.png,gamma,56.20887756347656,0.5103669166564941,0.4896472096443176
500.png,log,61.27927017211914,0.5681301355361938,0.5587504506111145
500.png,retinex,44.25276184082031,0.33289849758148193,0.6710805296897888
500.png,hist_eq,61.46039962768555,0.5154016017913818,0.6315062642097473
501.png,clahe,55.757080078125,0.49551403522491455,0.5312946438789368
501.png,gamma,57.07630157470703,0.49500468373298645,0.4483993947505951
501.png,log,64.40827178955078,0.5708179473876953,0.5406865477561951
501.png,retinex,50.00039291381836,0.34100258350372314,0.6566190123558044
501.png,hist_eq,65.22212982177734,0.5136269330978394,0.6080324053764343
502.png,clahe,37.82807159423828,0.3972700834274292,0.651460587978363
502.png,gamma,42.99690246582031,0.41569119691848755,0.647996723651886
502.png,log,54.68971633911133,0.5091118216514587,0.6791380047798157
502.png,retinex,43.49311447143555,0.3133692741394043,0.6029521822929382
502.png,hist_eq,53.743507385253906,0.4488529562950134,0.704669177532196
504.png,clahe,51.87592315673828,0.44709059596061707,0.5099586844444275
504.png,gamma,53.043663024902344,0.4595622718334198,0.5926080942153931
504.png,log,60.83333206176758,0.5269368290901184,0.6678905487060547
504.png,retinex,50.90017318725586,0.31035956740379333,0.6815821528434753
504.png,hist_eq,60.977054595947266,0.4148935377597809,0.6921415328979492
505.png,clahe,39.66647720336914,0.4194778501987457,0.4024771749973297
505.png,gamma,44.091739654541016,0.442736953496933,0.4187370240688324
505.png,log,50.73934555053711,0.5118163228034973,0.5753446221351624
505.png,retinex,49.86689376831055,0.29245004057884216,0.5329580307006836
505.png,hist_eq,57.34150695800781,0.44492828845977783,0.6473936438560486
506.png,clahe,46.36397171020508,0.4216432571411133,0.5074892640113831
506.png,gamma,45.713096618652344,0.4273532032966614,0.4670189917087555
506.png,log,49.776451110839844,0.4695792496204376,0.4631897509098053
506.png,retinex,45.05084991455078,0.24667806923389435,0.5914759635925293
506.png,hist_eq,53.93857955932617,0.37474894523620605,0.5157340168952942
507.png,clahe,41.975196838378906,0.4355413019657135,0.41026902198791504
507.png,gamma,45.67155838012695,0.4169432520866394,0.38101115822792053
507.png,log,50.26307678222656,0.4986274242401123,0.651763379573822
507.png,retinex,47.58203887939453,0.31259727478027344,0.49008527398109436
507.png,hist_eq,50.48272705078125,0.368094265460968,0.6873757243156433
508.png,clahe,35.37697982788086,0.2446533441543579,0.3032267093658447
508.png,gamma,38.544960021972656,0.2917870879173279,0.4018750786781311
508.png,log,42.898231506347656,0.38362959027290344,0.5298096537590027
508.png,retinex,43.12543487548828,0.2838065028190613,0.5063788294792175
508.png,hist_eq,45.24969482421875,0.2787913978099823,0.4979088306427002
51.png,clahe,59.27957534790039,0.46960118412971497,0.5579394698143005
51.png,gamma,59.7353515625,0.4517861604690552,0.6279826164245605
51.png,log,62.793495178222656,0.5039363503456116,0.6642245650291443
51.png,retinex,39.68787384033203,0.35249435901641846,0.6421928405761719
51.png,hist_eq,56.65834045410156,0.44961029291152954,0.6568851470947266
511.png,clahe,31.75385284423828,0.2924210727214813,0.40993577241897583
511.png,gamma,40.26282501220703,0.32520049810409546,0.45791348814964294
511.png,log,44.88215637207031,0.4384491443634033,0.658619225025177
511.png,retinex,54.7958984375,0.28268665075302124,0.4821132719516754
511.png,hist_eq,51.29521560668945,0.33978742361068726,0.6359490752220154
512.png,clahe,26.627395629882812,0.20252811908721924,0.2568433880805969
512.png,gamma,30.012800216674805,0.24429966509342194,0.3118624687194824
512.png,log,38.74071502685547,0.3364506959915161,0.5032241940498352
512.png,retinex,29.393566131591797,0.23131456971168518,0.5189229846000671
512.png,hist_eq,34.4398193359375,0.26719096302986145,0.5348198413848877
514.png,clahe,40.51948928833008,0.34435728192329407,0.21501298248767853
514.png,gamma,44.71945571899414,0.3754931390285492,0.3012687861919403
514.png,log,56.935447692871094,0.4885385036468506,0.41462084650993347
514.png,retinex,49.410274505615234,0.3058474063873291,0.6018082499504089
514.png,hist_eq,54.09343719482422,0.36864790320396423,0.4988281726837158
515.png,clahe,32.835445404052734,0.18687863647937775,0.31043535470962524
515.png,gamma,38.93754196166992,0.226241797208786,0.35677802562713623
515.png,log,50.373897552490234,0.3357912003993988,0.3627764880657196
515.png,retinex,36.74405288696289,0.213184654712677,0.6758162379264832
515.png,hist_eq,40.777679443359375,0.24203957617282867,0.5216702818870544
517.png,clahe,28.5966796875,0.22086593508720398,0.19204449653625488
517.png,gamma,36.108299255371094,0.23763087391853333,0.21593406796455383
517.png,log,46.18727493286133,0.2917332351207733,0.22338536381721497
517.png,retinex,46.9776496887207,0.21362057328224182,0.43350282311439514
517.png,hist_eq,40.62879180908203,0.2295946627855301,0.3342675268650055
52.png,clahe,59.698463439941406,0.4792310893535614,0.5559086203575134
52.png,gamma,59.03449249267578,0.4594210982322693,0.6120331287384033
52.png,log,61.87742233276367,0.5117865204811096,0.6119074821472168
52.png,retinex,39.65510177612305,0.330073744058609,0.5812612771987915
52.png,hist_eq,55.90576934814453,0.45715460181236267,0.6559991836547852
522.png,clahe,31.22574806213379,0.2706475257873535,0.29916253685951233
522.png,gamma,36.24073791503906,0.324261873960495,0.28199470043182373
522.png,log,45.9237060546875,0.44407156109809875,0.5048769116401672
522.png,retinex,45.48988723754883,0.23781569302082062,0.6056143045425415
522.png,hist_eq,39.669288635253906,0.32621726393699646,0.4881967008113861
523.png,clahe,33.35987091064453,0.2178519368171692,0.3229069411754608
523.png,gamma,38.107364654541016,0.272662878036499,0.4025592803955078
523.png,log,51.67701721191406,0.36564943194389343,0.6292977333068848
523.png,retinex,41.25023651123047,0.27003851532936096,0.5196139216423035
523.png,hist_eq,45.829044342041016,0.2923527657985687,0.6116659641265869
524.png,clahe,38.06084060668945,0.3188364505767822,0.27763399481773376
524.png,gamma,42.742401123046875,0.3743184506893158,0.5077677369117737
524.png,log,49.479225158691406,0.4415471851825714,0.5127638578414917
524.png,retinex,41.068511962890625,0.3151301443576813,0.6545122861862183
524.png,hist_eq,48.861289978027344,0.40021181106567383,0.4942486882209778
525.png,clahe,37.415016174316406,0.32288604974746704,0.25965213775634766
525.png,gamma,43.754756927490234,0.3798118233680725,0.5311824679374695
525.png,log,48.78348159790039,0.44750046730041504,0.45763489603996277
525.png,retinex,42.52342224121094,0.33104339241981506,0.6774140000343323
525.png,hist_eq,49.3377685546875,0.39663058519363403,0.5230774283409119
526.png,clahe,45.8658447265625,0.3829430341720581,0.4153817296028137
526.png,gamma,40.44598388671875,0.3620256185531616,0.5388655662536621
526.png,log,43.42677307128906,0.4282529950141907,0.5899661183357239
526.png,retinex,41.99824905395508,0.27186426520347595,0.5127120614051819
526.png,hist_eq,44.95854187011719,0.4026368260383606,0.4842982888221741
527.png,clahe,45.53106689453125,0.3810904026031494,0.4117145240306854
527.png,gamma,40.709564208984375,0.36005899310112,0.48667946457862854
527.png,log,43.92759704589844,0.4204552471637726,0.6052178144454956
527.png,retinex,46.776363372802734,0.25747784972190857,0.5356423258781433
527.png,hist_eq,45.04239273071289,0.39235684275627136,0.49873945116996765
528.png,clahe,42.504783630371094,0.34596511721611023,0.5404877066612244
528.png,gamma,47.297908782958984,0.36712542176246643,0.6140310168266296
528.png,log,55.1053466796875,0.47490420937538147,0.7599964141845703
528.png,retinex,41.577388763427734,0.28655511140823364,0.5041438341140747
528.png,hist_eq,48.82417297363281,0.41185644268989563,0.5755629539489746
529.png,clahe,41.140899658203125,0.33640727400779724,0.5722581148147583
529.png,gamma,44.88194274902344,0.3475952446460724,0.5976614356040955
529.png,log,52.228694915771484,0.4411261975765228,0.722892701625824
529.png,retinex,36.09319305419922,0.2847083508968353,0.5291069149971008
529.png,hist_eq,47.86000061035156,0.38619890809059143,0.5955075621604919
53.png,clahe,52.02165222167969,0.42063960433006287,0.498066246509552
53.png,gamma,52.50547790527344,0.4285775423049927,0.5692365169525146
53.png,log,56.49457550048828,0.5023486018180847,0.736240804195404
53.png,retinex,41.942909240722656,0.3417612910270691,0.40333887934684753
53.png,hist_eq,52.455596923828125,0.46471673250198364,0.719944179058075
530.png,clahe,36.50862121582031,0.23891866207122803,0.39431777596473694
530.png,gamma,39.53578567504883,0.28991463780403137,0.5765343904495239
530.png,log,47.76948547363281,0.38761359453201294,0.5669340491294861
530.png,retinex,33.694576263427734,0.23757055401802063,0.6178387403488159
530.png,hist_eq,41.54896926879883,0.31760838627815247,0.5113793611526489
531.png,clahe,37.127079010009766,0.23939920961856842,0.5764724612236023
531.png,gamma,37.714080810546875,0.283369779586792,0.6310888528823853
531.png,log,48.61559295654297,0.3903810679912567,0.6676746010780334
531.png,retinex,33.329376220703125,0.243819460272789,0.4903736710548401
531.png,hist_eq,41.952884674072266,0.3073924779891968,0.4622577726840973
532.png,clahe,47.31945037841797,0.43704158067703247,0.29415130615234375
532.png,gamma,48.772315979003906,0.4642965793609619,0.5226984620094299
532.png,log,55.18512725830078,0.53618323802948,0.6164183020591736
532.png,retinex,36.75019073486328,0.3610805869102478,0.5764345526695251
532.png,hist_eq,56.31599426269531,0.4837433099746704,0.5365275144577026
533.png,clahe,45.71037673950195,0.43455564975738525,0.41509324312210083
533.png,gamma,48.342254638671875,0.46758419275283813,0.48561006784439087
533.png,log,55.93095016479492,0.5409989953041077,0.5860552191734314
533.png,retinex,34.27974319458008,0.3415805697441101,0.5578280091285706
533.png,hist_eq,57.31993103027344,0.4896131455898285,0.5311498641967773
534.png,clahe,40.702735900878906,0.3753759562969208,0.5541933178901672
534.png,gamma,44.302547454833984,0.404971182346344,0.6544737219810486
534.png,log,52.572052001953125,0.47672706842422485,0.6501104235649109
534.png,retinex,44.953182220458984,0.3718310296535492,0.639605700969696
534.png,hist_eq,56.074546813964844,0.4480907618999481,0.6026530265808105
535.png,clahe,41.22840881347656,0.3771682679653168,0.5456459522247314
535.png,gamma,43.42765426635742,0.4032247066497803,0.6233766078948975
535.png,log,52.36762237548828,0.47307687997817993,0.641464352607727
535.png,retinex,47.34368133544922,0.3610732853412628,0.5975035429000854
535.png,hist_eq,54.013336181640625,0.44673842191696167,0.6037905812263489
537.png,clahe,41.718589782714844,0.348874568939209,0.5645062327384949
537.png,gamma,39.02560806274414,0.42113474011421204,0.6567643880844116
537.png,log,48.355899810791016,0.4828563630580902,0.659506618976593
537.png,retinex,46.49132537841797,0.3291952311992645,0.7382302284240723
537.png,hist_eq,50.99868392944336,0.47128257155418396,0.7060632109642029
538.png,clahe,43.398284912109375,0.35569170117378235,0.38273751735687256
538.png,gamma,49.08663558959961,0.4128744602203369,0.5579577684402466
538.png,log,60.79486846923828,0.49038729071617126,0.6193157434463501
538.png,retinex,43.81901550292969,0.3461892306804657,0.5437173247337341
538.png,hist_eq,57.74745178222656,0.48716625571250916,0.6327051520347595
539.png,clahe,44.387840270996094,0.35855287313461304,0.39038053154945374
539.png,gamma,47.419960021972656,0.4054860472679138,0.5241432189941406
539.png,log,59.32917022705078,0.4852629601955414,0.6607906222343445
539.png,retinex,48.59916687011719,0.3608098328113556,0.5128562450408936
539.png,hist_eq,58.409141540527344,0.4830527603626251,0.6717824339866638
54.png,clahe,50.623565673828125,0.42243194580078125,0.40727949142456055
54.png,gamma,53.73833465576172,0.4221327304840088,0.5888969898223877
54.png,log,56.259376525878906,0.48619598150253296,0.7301638722419739
54.png,retinex,39.602046966552734,0.30027300119400024,0.34697505831718445
54.png,hist_eq,54.98223114013672,0.4557182192802429,0.726374626159668
540.png,clahe,36.665863037109375,0.2981725037097931,0.264618843793869
540.png,gamma,39.17140579223633,0.3318515419960022,0.3313939571380615
540.png,log,45.24396896362305,0.38872915506362915,0.3745543360710144
540.png,retinex,22.16619110107422,0.26541006565093994,0.30920514464378357
540.png,hist_eq,48.244422912597656,0.3276609778404236,0.23314829170703888
541.png,clahe,37.437782287597656,0.3036743998527527,0.31248417496681213
541.png,gamma,39.569156646728516,0.34294551610946655,0.3420218825340271
541.png,log,46.97755813598633,0.40231481194496155,0.3763870894908905
541.png,retinex,25.7972354888916,0.2718392312526703,0.37498483061790466
541.png,hist_eq,47.80280303955078,0.3507520854473114,0.2636869251728058
542.png,clahe,45.865787506103516,0.38008612394332886,0.6105790138244629
542.png,gamma,49.337615966796875,0.4098566472530365,0.636873722076416
542.png,log,54.38230895996094,0.4743923246860504,0.6703298687934875
542.png,retinex,44.915122985839844,0.3556452989578247,0.5896528959274292
542.png,hist_eq,55.96974182128906,0.47877418994903564,0.5744721293449402
543.png,clahe,47.17462921142578,0.3694046139717102,0.5769076943397522
543.png,gamma,50.1483154296875,0.4063989222049713,0.5976729393005371
543.png,log,54.62083435058594,0.4703758656978607,0.6725534796714783
543.png,retinex,44.125244140625,0.3525369465351105,0.5772365927696228
543.png,hist_eq,56.17945861816406,0.48152533173561096,0.5646088719367981
544.png,clahe,43.12409210205078,0.3415871858596802,0.46123847365379333
544.png,gamma,46.41371536254883,0.37742066383361816,0.5647100806236267
544.png,log,56.41291046142578,0.4576907157897949,0.6180418133735657
544.png,retinex,41.50299835205078,0.26284512877464294,0.6432774662971497
544.png,hist_eq,57.69515609741211,0.4409521222114563,0.5103180408477783
545.png,clahe,43.2476921081543,0.32968688011169434,0.501777172088623
545.png,gamma,47.202301025390625,0.36741581559181213,0.47851306200027466
545.png,log,59.804630279541016,0.4387061595916748,0.5322567820549011
545.png,retinex,45.06360626220703,0.29058489203453064,0.5785906314849854
545.png,hist_eq,56.60894012451172,0.4301150143146515,0.4827319085597992
546.png,clahe,45.66907501220703,0.4161708652973175,0.6110386252403259
546.png,gamma,47.95322036743164,0.4252406656742096,0.5791221261024475
546.png,log,57.14087677001953,0.5171281695365906,0.613887369632721
546.png,retinex,41.808311462402344,0.3636115789413452,0.7626733779907227
546.png,hist_eq,59.536903381347656,0.4955514371395111,0.6804623007774353
548.png,clahe,38.40902328491211,0.38855794072151184,0.3956063687801361
548.png,gamma,40.01474380493164,0.42219096422195435,0.4006182849407196
548.png,log,51.517093658447266,0.5033429861068726,0.46165400743484497
548.png,retinex,41.07530212402344,0.3529774248600006,0.47660741209983826
548.png,hist_eq,48.644309997558594,0.4510241746902466,0.5372171401977539
549.png,clahe,39.87223815917969,0.3998545706272125,0.3619319796562195
549.png,gamma,43.52626037597656,0.43206968903541565,0.4230879843235016
549.png,log,50.610565185546875,0.5050380825996399,0.4823446273803711
549.png,retinex,42.513427734375,0.35430893301963806,0.5106597542762756
549.png,hist_eq,46.7663688659668,0.45241448283195496,0.4302416741847992
550.png,clahe,36.12240982055664,0.33132660388946533,0.23921163380146027
550.png,gamma,39.352760314941406,0.37814801931381226,0.30709514021873474
550.png,log,43.48545455932617,0.43429040908813477,0.4037923812866211
550.png,retinex,41.918678283691406,0.3328162729740143,0.4812184274196625
550.png,hist_eq,46.37029266357422,0.417081743478775,0.4311521053314209
551.png,clahe,35.9640998840332,0.32432419061660767,0.25494033098220825
551.png,gamma,37.847068786621094,0.367511123418808,0.3284842073917389
551.png,log,44.139434814453125,0.4166369140148163,0.4368457794189453
551.png,retinex,41.777793884277344,0.33981969952583313,0.6222074031829834
551.png,hist_eq,49.66796875,0.4044815003871918,0.42165470123291016
552.png,clahe,34.21651840209961,0.36435267329216003,0.42849817872047424
552.png,gamma,43.88861083984375,0.39533063769340515,0.46488627791404724
552.png,log,40.984352111816406,0.40760159492492676,0.5339840054512024
552.png,retinex,44.21788787841797,0.2651796042919159,0.4900906980037689
552.png,hist_eq,44.757041931152344,0.33125215768814087,0.5860772132873535
553.png,clahe,36.300086975097656,0.35108211636543274,0.40976235270500183
553.png,gamma,43.526832580566406,0.37968558073043823,0.4417838156223297
553.png,log,43.52118682861328,0.4035199284553528,0.510477602481842
553.png,retinex,40.595741271972656,0.2728923559188843,0.4192240834236145
553.png,hist_eq,44.17265701293945,0.3245900869369507,0.5635325312614441
554.png,clahe,37.80144500732422,0.29549068212509155,0.4101584851741791
554.png,gamma,39.65289306640625,0.33244144916534424,0.3630583882331848
554.png,log,48.08995819091797,0.40237894654273987,0.3961000144481659
554.png,retinex,42.963626861572266,0.25776180624961853,0.5013524293899536
554.png,hist_eq,42.918128967285156,0.31962159276008606,0.4915151596069336
555.png,clahe,35.568809509277344,0.30089324712753296,0.43339118361473083
555.png,gamma,39.51910400390625,0.350331574678421,0.4404996931552887
