filename,method,psnr,ssim,entropy,lpips,niqe,brisque,musiq,maniqa,clipiqa,brightness,contrast,colorfulness,sharpness,noise
629.png,zerodce,20.406382447082287,0.8018952012062073,6.311584949493408,0.1667778491973877,7.344655490413949,11.14910888671875,50.28025817871094,0.510924220085144,0.5756999254226685,0.37146833831188725,0.13639263308810934,0.08842476338156045,0.012937331743658688,0.015501714901060617
63.png,zerodce,8.74188951310514,0.5119307041168213,6.906813621520996,0.2694644331932068,9.375075590993655,29.82733154296875,58.64701843261719,0.4914388954639435,0.6574758887290955,0.25887947830499386,0.12519248884544534,0.13152495671838238,0.011310521118748921,0.016435172850055593
630.png,zerodce,21.153590306249818,0.8239882588386536,6.27357292175293,0.15221069753170013,7.917990042147269,8.96307373046875,48.97304153442383,0.5185749530792236,0.6002077460289001,0.37858348173253675,0.13159768551020343,0.0842743635184503,0.012422027424499191,0.015271645284969467
633.png,zerodce,13.3633969956822,0.7590778470039368,7.0806193351745605,0.15590111911296844,6.7072606443274925,21.36541748046875,62.542030334472656,0.5277557969093323,0.5512828826904297,0.3390575334137561,0.17034054698928008,0.15399137927946077,0.01798982928625907,0.016855849810338813
634.png,zerodce,13.193249113838576,0.7341340184211731,7.102014541625977,0.14731033146381378,7.067606894109503,21.09637451171875,63.12393569946289,0.5305598974227905,0.5659294724464417,0.3303247189989277,0.1773981184398308,0.16170613258509978,0.019185905806456724,0.017070073572076665
637.png,zerodce,13.254516375870715,0.6711962819099426,6.892383098602295,0.18136505782604218,7.854608942745248,37.59246826171875,59.523460388183594,0.4853207468986511,0.48732367157936096,0.3193872189989277,0.13817636202392708,0.06972145648941158,0.01743058029127904,0.02126749818387998
638.png,zerodce,17.15654330734854,0.7177229523658752,6.892219543457031,0.16931328177452087,8.131026093850124,38.42840576171875,61.09308624267578,0.5028061270713806,0.5060979723930359,0.3192173378140319,0.13818265529774532,0.06969912023957865,0.017532252893166924,0.021432381408745305
639.png,zerodce,7.681569184766847,0.3708304464817047,6.687252044677734,0.6082910299301147,9.898800604569827,21.43719482421875,39.43211364746094,0.24871976673603058,0.4013088345527649,0.22439018698299631,0.1643087116749954,0.11748063659474571,0.006416119437737076,0.015618832016889796
64.png,zerodce,11.010674475196453,0.5793679356575012,6.909711837768555,0.21400049328804016,8.886672008326002,28.40985107421875,57.72506332397461,0.47923019528388977,0.6704797744750977,0.26086030847886027,0.12533150661232217,0.13220172998006655,0.011039127172731788,0.016075466877436266
640.png,zerodce,8.067682944029643,0.373602956533432,6.581418991088867,0.5749198198318481,10.57587614460426,22.52362060546875,36.29823684692383,0.25855258107185364,0.365929514169693,0.211076384899663,0.1705791533541102,0.10941297524109378,0.006229520150066791,0.01511531983721482
641.png,zerodce,11.867195821636285,0.7256413102149963,6.895750999450684,0.26143646240234375,7.406829173684686,10.89666748046875,50.3173942565918,0.43027782440185547,0.5090898871421814,0.35386155072380515,0.18219001606288363,0.1060631283754056,0.0073748419745454635,0.013418061235594062
642.png,zerodce,11.849948915642177,0.724416971206665,6.884606838226318,0.2795203924179077,7.40358488755566,7.59246826171875,50.354434967041016,0.41969263553619385,0.5545622706413269,0.35582407035079655,0.17990782682319958,0.10652761807820753,0.007594419625078954,0.013585763194166461
643.png,zerodce,15.7012623210537,0.8269988894462585,7.2591729164123535,0.18562987446784973,6.718445912850223,17.81268310546875,66.89740753173828,0.6221617460250854,0.480184942483902,0.5449407240923714,0.16364586036098913,0.10255253946696412,0.006935617555246496,0.007491914859439642
644.png,zerodce,15.707340918991147,0.8273352980613708,7.258133411407471,0.18349352478981018,6.74062313241366,18.14569091796875,67.99201202392578,0.6194504499435425,0.5104833841323853,0.5450015797334559,0.1635029884051936,0.10149690255666236,0.006863943796815413,0.007502656520323367
645.png,zerodce,12.52836500676906,0.7203331589698792,6.616218566894531,0.19914014637470245,7.689823550606124,16.39910888671875,60.60750198364258,0.6057844758033752,0.6154269576072693,0.37447031058517155,0.11744307977415698,0.14762928993213006,0.014478775937792654,0.017985019296995437
646.png,zerodce,15.784734522509673,0.7660272717475891,6.61506462097168,0.1617947816848755,7.057957451086099,16.58172607421875,60.58433532714844,0.6133233308792114,0.5666332244873047,0.37461936801087625,0.11762981098273796,0.14790510885193814,0.014328400946316416,0.01782318335181344
647.png,zerodce,11.72683567273992,0.5132940411567688,6.499477386474609,0.3195803165435791,10.071477055344722,51.58465576171875,52.740440368652344,0.31183651089668274,0.2648201882839203,0.29354535271139703,0.08962652349065121,0.0805646164638822,0.022018916039258207,0.02861172155466773
648.png,zerodce,14.880737958744039,0.2451181411743164,6.497603416442871,0.6813306212425232,14.90389740391185,61.76434326171875,48.99289321899414,0.33268114924430847,0.2594149112701416,0.3166412353515625,0.0928580370235158,0.08089578756684095,0.034776560744379535,0.0380145855035214
649.png,zerodce,12.902956850939166,0.46383848786354065,6.502355575561523,0.346746027469635,16.199886570778748,65.13006591796875,50.80888366699219,0.32885056734085083,0.20317888259887695,0.31701307109757965,0.09314256857502971,0.0825333176965525,0.03520510017894415,0.03826590989540375
650.png,zerodce,13.818594964700564,0.727841854095459,7.039017677307129,0.1660136580467224,5.615451839283868,19.62322998046875,61.67599868774414,0.549888551235199,0.5363306999206543,0.28849589029947914,0.14022616562817936,0.10666002849235778,0.020875545095123123,0.02336105550831735
