filename,method,psnr,ssim,entropy
162.png,hist_eq,18.448517862487687,0.49990561604499817,7.433039665222168
167.png,clahe,10.638566798901802,0.5295940041542053,6.272191047668457
167.png,gamma,11.392866431109798,0.6064074635505676,6.095125198364258
167.png,log,14.097577512166811,0.7016350626945496,6.91793155670166
167.png,retinex,6.734433759146384,0.5699426531791687,4.753139495849609
167.png,hist_eq,15.14785615433016,0.6029551029205322,7.874450206756592
169.png,clahe,7.855153773713721,0.33720719814300537,5.79643440246582
169.png,gamma,8.494212883980563,0.40340110659599304,5.921060562133789
169.png,log,9.727128946864552,0.48883703351020813,6.632835388183594
169.png,retinex,7.560302873054644,0.5657161474227905,5.044690132141113
169.png,hist_eq,17.863466206789894,0.6112868189811707,7.877110958099365
17.png,clahe,6.60858405885476,0.2699710428714752,6.087466716766357
17.png,gamma,6.752184625430031,0.2807226777076721,6.292243957519531
17.png,log,8.044074046714066,0.380596399307251,6.894389629364014
17.png,retinex,9.882827491000107,0.45415380597114563,6.183811187744141
17.png,hist_eq,20.74500133549195,0.7565445303916931,7.828089714050293
171.png,clahe,8.153887804552719,0.2511357069015503,4.737485408782959
171.png,gamma,8.80847121081189,0.329085111618042,5.252367973327637
171.png,log,12.804847928382351,0.5315970182418823,6.719766616821289
171.png,retinex,7.0081004680925165,0.5915296673774719,5.192325592041016
171.png,hist_eq,14.545684268095185,0.39087405800819397,7.746166229248047
172.png,clahe,9.1218730727212,0.14373734593391418,3.217606544494629
172.png,gamma,9.291060980834743,0.1532439887523651,4.31011438369751
172.png,log,10.008149036482115,0.1886877864599228,5.24338436126709
172.png,retinex,6.859819190399067,0.3402717411518097,5.704585075378418
172.png,hist_eq,11.398675355886304,0.17739839851856232,6.519786834716797
173.png,clahe,7.400943866691661,0.32688936591148376,5.45257043838501
173.png,gamma,8.174449746259896,0.42460528016090393,5.591936111450195
173.png,log,9.623807463871168,0.5293483734130859,6.432660102844238
173.png,retinex,8.507264028186036,0.6903210282325745,5.061871528625488
173.png,hist_eq,14.477664151241733,0.435686320066452,7.873603820800781
174.png,clahe,6.71641392412038,0.28211313486099243,5.245199680328369
174.png,gamma,7.453011226441947,0.3511126935482025,5.44661283493042
174.png,log,10.656409191973559,0.5699905753135681,6.762768745422363
174.png,retinex,8.96283256861305,0.5921909809112549,4.920562744140625
174.png,hist_eq,15.345512648504444,0.44928279519081116,7.856230735778809
175.png,clahe,6.6365558997091,0.11445796489715576,3.5845861434936523
175.png,gamma,6.795183035763074,0.12080332636833191,4.379851341247559
175.png,log,6.7443306998252766,0.10765320062637329,4.667220115661621
175.png,retinex,10.18478147497845,0.40953579545021057,5.510990619659424
175.png,hist_eq,13.321363261319481,0.17376504838466644,6.51708459854126
176.png,clahe,9.268586172351121,0.23785525560379028,4.2322611808776855
176.png,gamma,9.788804889442485,0.2799135148525238,4.916878700256348
176.png,log,12.634097925298704,0.41948458552360535,6.276909828186035
176.png,retinex,6.587271497623714,0.48801788687705994,5.222720623016357
176.png,hist_eq,12.614675071525362,0.2697403132915497,7.39117956161499
18.png,clahe,7.896358522595078,0.32154402136802673,6.078122138977051
18.png,gamma,8.036177538084297,0.3237786889076233,6.290498733520508
18.png,log,9.70576666243933,0.44981786608695984,6.915818214416504
18.png,retinex,8.859940937778582,0.4250001609325409,6.18489933013916
18.png,hist_eq,22.811605019354726,0.756477415561676,7.8124589920043945
180.png,clahe,6.665929434694375,0.1337735801935196,3.6816415786743164
180.png,gamma,6.880959038315016,0.16104324162006378,4.293114185333252
180.png,log,6.963527072465213,0.15370342135429382,4.792670726776123
180.png,retinex,9.556046533039687,0.47376522421836853,5.292721271514893
180.png,hist_eq,12.770278371038868,0.1629168540239334,6.564668655395508
183.png,clahe,7.722705166135249,0.12543655931949615,2.382568836212158
183.png,gamma,7.789632882695613,0.10236359387636185,4.176127910614014
183.png,log,7.995738038856468,0.10118374973535538,4.493118762969971
183.png,retinex,9.115052397779547,0.2169032096862793,6.470663547515869
183.png,hist_eq,11.422526012628872,0.1455516815185547,5.4825897216796875
184.png,clahe,8.304083764981371,0.2522026300430298,4.869563102722168
184.png,gamma,8.671247123905806,0.2753629982471466,5.477741718292236
184.png,log,8.403967293201166,0.2215092033147812,5.437295436859131
184.png,retinex,8.320809697016726,0.5345903038978577,5.892943859100342
184.png,hist_eq,14.385258920935502,0.31184127926826477,7.320876121520996
185.png,clahe,10.561995418416195,0.3310354948043823,4.940537452697754
185.png,gamma,11.200770367226017,0.37139296531677246,5.546889305114746
185.png,log,10.838404495686207,0.2907164990901947,5.468897819519043
185.png,retinex,6.144445945626873,0.4693138599395752,5.729254722595215
185.png,hist_eq,12.904180579429369,0.35589146614074707,7.318828582763672
186.png,clahe,10.39479273868356,0.4641731083393097,5.843565940856934
186.png,gamma,11.277573798983745,0.5207822918891907,6.030314922332764
186.png,log,10.04201514993081,0.3599154055118561,5.808101654052734
186.png,retinex,6.661105226317003,0.5174140334129333,5.411515235900879
186.png,hist_eq,15.371815711831287,0.5484528541564941,7.78521728515625
187.png,clahe,12.467112641565167,0.5559812784194946,5.82617712020874
187.png,gamma,13.575082280541515,0.6128852963447571,6.029341220855713
