filename,method,psnr,ssim,entropy,fuzzy_score,fuzzy_label
149.png,hist_eq,16.962063578991582,0.3948023021221161,6.591869831085205,36.30589534004068,Fair
15.png,clahe,4.085254426003066,0.1315996795892715,4.706493854522705,15.555598617918156,Poor
15.png,gamma,4.27964112717998,0.1556023508310318,5.10262393951416,15.813506604539237,Poor
15.png,log,6.279328792369365,0.278315395116806,6.755674839019775,15.555598617918156,Poor
15.png,retinex,12.44334127063168,0.6261916756629944,5.434216499328613,43.275147940380535,Fair
15.png,hist_eq,12.725959915066309,0.3015398979187011,7.44156551361084,15.820483470140731,Poor
150.png,clahe,5.790616290691649,0.1879928857088089,5.019275665283203,15.603352364749142,Poor
150.png,gamma,6.020063071478148,0.198743000626564,5.643861770629883,17.304567440270574,Poor
150.png,log,7.277691214710613,0.2901523113250732,6.177546501159668,16.394367959228997,Poor
150.png,retinex,9.720246893127976,0.4396728575229645,6.391990184783936,35.88993463027619,Fair
150.png,hist_eq,17.36424164337074,0.5847919583320618,7.316151618957519,49.690337464278876,Fair
151.png,clahe,5.505851758864534,0.2394417077302932,5.2269673347473145,16.137547123262006,Poor
151.png,gamma,6.19431445980079,0.317933440208435,5.52058219909668,20.20823808133597,Poor
151.png,log,8.106308611148647,0.4269670248031616,6.49979305267334,34.244857723774906,Fair
151.png,retinex,9.61408278921545,0.6598189473152161,5.169527530670166,43.414120874504476,Fair
151.png,hist_eq,15.524356259199577,0.4013165533542633,7.624579906463623,32.74147251317907,Fair
152.png,clahe,9.799406264261044,0.3891558945178985,5.289026260375977,29.180848047132574,Poor
152.png,gamma,10.965219470680475,0.4887911379337311,5.569886207580566,41.494552978986384,Fair
152.png,log,11.929966318046564,0.5088575482368469,6.032164573669434,43.25540342454774,Fair
152.png,retinex,6.066886742465317,0.5203942060470581,5.071465492248535,43.45704248895161,Fair
152.png,hist_eq,15.226278144950545,0.456026166677475,7.693230628967285,38.72104842223912,Fair
154.png,clahe,10.27360517067761,0.238979771733284,4.201791286468506,15.555598617918156,Poor
154.png,gamma,10.392063550327018,0.1663493514060974,5.055787563323975,15.694694290645472,Poor
154.png,log,12.197215130957996,0.2619809508323669,5.823164463043213,17.401617644024533,Poor
154.png,retinex,8.317443011808065,0.2732159793376922,6.869983196258545,15.555598617918156,Poor
154.png,hist_eq,13.576349044007198,0.2976039052009582,6.38931941986084,15.834127871695998,Poor
157.png,clahe,7.980073117397406,0.3898936212062835,6.112235069274902,29.282649700179007,Poor
157.png,gamma,8.56446449261159,0.4370619356632232,6.145878314971924,35.55374113604075,Fair
157.png,log,9.542951905799155,0.4672147333621979,6.660960674285889,39.388838557828414,Fair
157.png,retinex,8.545454271006053,0.5634801983833313,5.37215518951416,43.31040838484711,Fair
157.png,hist_eq,16.208609065431187,0.5363885164260864,7.849588871002197,46.85940533671069,Fair
159.png,clahe,7.999041840059682,0.1734976768493652,3.9693212509155273,15.612644024570471,Poor
159.png,gamma,8.184851915397996,0.1858749389648437,5.194850921630859,16.05268482178483,Poor
159.png,log,9.06865746059976,0.2468462586402893,5.909170150756836,17.14987636840405,Poor
159.png,retinex,8.05759375415897,0.3769129812717438,5.946133136749268,27.47247791018312,Poor
159.png,hist_eq,13.848936805282182,0.3578664064407348,6.995130062103272,24.73045338099275,Poor
16.png,clahe,4.933347489768907,0.1523236185312271,4.712238311767578,15.555598617918156,Poor
16.png,gamma,5.147361837146952,0.1796008795499801,5.102322578430176,15.812736485200958,Poor
16.png,log,7.04581577786969,0.2902383804321289,6.65634822845459,15.555598617918156,Poor
16.png,retinex,11.316826351647444,0.6368775963783264,5.4278998374938965,43.2788013615567,Fair
16.png,hist_eq,13.254828214590702,0.2795005738735199,7.440977573394775,15.555598617918156,Poor
160.png,clahe,10.282187336530988,0.2232501953840255,4.0084991455078125,15.555598617918156,Poor
160.png,gamma,10.551393904188762,0.2311033755540847,5.189560890197754,16.03879267245348,Poor
160.png,log,10.389250781508814,0.1861120909452438,5.141860961914063,15.91443375899333,Poor
160.png,retinex,6.409124025626407,0.2894619405269623,5.927997589111328,17.09539583790629,Poor
160.png,hist_eq,11.419243413534495,0.3368297815322876,7.003807067871094,21.56058326405986,Poor
162.png,clahe,6.839756302609864,0.2409781217575073,5.53145170211792,16.97870168596809,Poor
162.png,gamma,7.005967380495428,0.2468805760145187,5.720023155212402,17.5296109005567,Poor
162.png,log,6.945104294192425,0.2178970724344253,5.849522113800049,17.323983114462607,Poor
162.png,retinex,10.364134677884351,0.4962896108627319,5.977733612060547,42.66547368589949,Fair
162.png,hist_eq,18.44851729655316,0.4999056160449981,7.433039665222168,52.114882294467776,Fair
167.png,clahe,10.638566049247451,0.5295940041542053,6.272191047668457,43.38625636372993,Fair
167.png,gamma,11.392865985185592,0.6064074635505676,6.095125198364258,43.29203334003245,Fair
167.png,log,14.097577927792331,0.7016350626945496,6.91793155670166,43.478783088082764,Fair
167.png,retinex,6.734433759146384,0.5699426531791687,4.753139495849609,43.484861554333776,Fair
167.png,hist_eq,15.14785615433016,0.6029551029205322,7.874450206756592,43.928780061736,Fair
169.png,clahe,7.855153378784035,0.3372071981430053,5.79643440246582,24.309974901317002,Poor
169.png,gamma,8.494212883980563,0.403401106595993,5.921060562133789,31.122835427321476,Fair
169.png,log,9.727128946864552,0.4888370335102081,6.632835388183594,42.0943627142832,Fair
169.png,retinex,7.560302873054644,0.5657161474227905,5.044690132141113,43.467846111977614,Fair
169.png,hist_eq,17.863466206789894,0.6112868189811707,7.877110958099365,50.84070042489732,Fair
17.png,clahe,6.608583466075778,0.2699710428714752,6.087466716766357,16.642628007723438,Poor
17.png,gamma,6.7521843190765125,0.2807226777076721,6.292243957519531,16.086681568680046,Poor
17.png,log,8.044073634225601,0.380596399307251,6.894389629364014,27.99065081679904,Poor
17.png,retinex,9.882827805961403,0.4541538059711456,6.183811187744141,37.739245847253564,Fair
17.png,hist_eq,20.745001815650426,0.7565445303916931,7.828089714050293,57.289608728956296,Fair
171.png,clahe,8.153887804552719,0.2511357069015503,4.737485408782959,15.555598617918156,Poor
171.png,gamma,8.80847121081189,0.329085111618042,5.252367973327637,20.504638668712065,Poor
171.png,log,12.804847928382353,0.5315970182418823,6.719766616821289,43.484861554333776,Fair
