filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
12.png,gamma,0.4884766638278961,9.930762424915601,24.75555419921875,6.895836636696206,0.15884682536125183,5.470062255859375
12.png,log,0.4118311405181885,10.327914323328248,36.18768310546875,8.781711418470548,0.31096747517585754,6.583155632019043
12.png,retinex,0.6822850704193115,11.312586980497443,40.89471435546875,9.237033364649436,0.42865970730781555,6.535662651062012
12.png,hist_eq,0.3877902328968048,11.405301850607358,51.19549560546875,17.47909227563114,0.5140754580497742,7.150184631347656
120.png,clahe,0.4597335457801819,8.688154740636179,35.08221435546875,5.858470817743293,0.3256694972515106,5.713044166564941
120.png,gamma,0.3236447274684906,7.490758373139646,26.70062255859375,6.69518852636951,0.42598092555999756,5.788609027862549
120.png,log,0.2870108485221863,7.854238456543034,33.42889404296875,9.001769935163054,0.578095018863678,6.887686729431152
120.png,retinex,0.5412055253982544,10.034790968108389,25.10882568359375,9.466785502331645,0.7064478397369385,4.649860382080078
120.png,hist_eq,0.44798728823661804,9.06974673228396,35.07977294921875,13.949963471922723,0.46918201446533203,7.934743404388428
121.png,clahe,0.6921677589416504,11.302721720969712,32.78802490234375,7.6451977621163705,0.16579611599445343,4.570849418640137
121.png,gamma,0.589553952217102,8.91216443306789,20.50872802734375,7.880417308584175,0.1675594449043274,5.257611274719238
121.png,log,0.5741735696792603,10.47938435149671,20.77020263671875,8.045198635914092,0.17254769802093506,5.59829044342041
121.png,retinex,0.8876111507415771,9.646001318549462,37.06268310546875,9.224771719776566,0.4092245399951935,6.3030781745910645
121.png,hist_eq,0.6023249626159668,10.79847457641124,49.03436279296875,15.591754005539899,0.33756697177886963,7.107614517211914
122.png,clahe,0.7277737855911255,10.78650963258988,34.29754638671875,7.0973836432399695,0.1576891392469406,4.496498107910156
122.png,gamma,0.6360660791397095,8.481297397552712,19.26824951171875,7.394189166871326,0.17463451623916626,5.247540473937988
122.png,log,0.6263030767440796,10.19290539275212,22.18475341796875,7.699914729323359,0.19189244508743286,5.751288414001465
122.png,retinex,0.8426255583763123,9.910486120635314,45.22308349609375,9.326794465889666,0.4384533166885376,6.026479721069336
122.png,hist_eq,0.6126604676246643,11.025120529581898,46.08123779296875,16.403408904937894,0.3618125915527344,7.178221702575684
123.png,clahe,0.5113792419433594,9.832664373862265,21.14398193359375,7.056834063183551,0.27101683616638184,5.501194000244141
123.png,gamma,0.3914561867713928,7.805972675087544,16.69793701171875,7.748962040870576,0.3426714241504669,5.96468448638916
123.png,log,0.39440351724624634,8.462939744182325,17.81512451171875,7.661481024591073,0.31591078639030457,6.147970199584961
123.png,retinex,0.659218430519104,10.376487553604768,2.92132568359375,8.983870566416524,0.5703337788581848,5.578774452209473
123.png,hist_eq,0.3385382890701294,9.596607660942288,28.93572998046875,18.218993700610508,0.5908046364784241,7.8759636878967285
124.png,clahe,0.5389528274536133,8.746582473473188,20.61553955078125,6.233572897307489,0.24363000690937042,5.539637565612793
124.png,gamma,0.3955934941768646,7.565974607631553,16.41253662109375,6.838941135061188,0.3102180063724518,5.950675010681152
124.png,log,0.4165976643562317,8.301217984451206,18.09942626953125,6.736194260490581,0.28404802083969116,6.156540870666504
124.png,retinex,0.6204236149787903,10.923550769525429,2.58160400390625,10.383975691625212,0.6067885756492615,5.682616710662842
