dataset,filename,method,brightness,contrast,entropy,colorfulness,sharpness,noise,niqe,brisque,musiq,maniqa,clipiqa
DICM,42.jpg,hist_eq,0.5036944221047794,0.28587985201668364,7.824985504150391,0.058538255025900356,0.034231347362140264,0.020737017579007564,3.614054361960428,7.48455810546875,42.1361198425293,0.31991222500801086,0.6444782018661499
DICM,43.jpg,clahe,0.4535009645948223,0.2835709277819963,7.781218528747559,0.1595881803003982,0.037115610147414956,0.01685384368454729,4.181459033673827,20.13494873046875,51.5932502746582,0.4179610013961792,0.6822366118431091
DICM,43.jpg,gamma,0.5359868068321079,0.32710649528832636,7.626270294189453,0.13281405239402344,0.02355364147486342,0.011503049106602268,4.7489249561745055,16.20965576171875,44.75670623779297,0.3843003213405609,0.48348721861839294
DICM,43.jpg,log,0.49709999234068625,0.34634944461415834,7.558833599090576,0.14372655049944508,0.026000843276668975,0.011522221574609862,4.745628975794998,16.75897216796875,44.938514709472656,0.4010421633720398,0.45956894755363464
DICM,43.jpg,retinex,0.8590464872472426,0.11706198640264227,5.283422470092773,0.09156939834732458,0.028425760277010204,0.010479975740920128,9.247073796688609,26.02117919921875,46.466529846191406,0.26210108399391174,0.2973083555698395
DICM,43.jpg,hist_eq,0.49388224283854165,0.29186673778450645,7.949646472930908,0.08810136279099426,0.02050299570485391,0.012624346454076963,3.821892799813022,16.40496826171875,48.635520935058594,0.39125731587409973,0.6215320229530334
DICM,44.jpg,clahe,0.5312584970511642,0.28960204366059983,7.652815818786621,0.18373987228923627,0.00831625584631826,0.010783078493421668,3.9598433684014784,16.52264404296875,57.74214172363281,0.5357011556625366,0.8519123196601868
DICM,44.jpg,gamma,0.615185427198223,0.29357312389292983,6.989575386047363,0.13860128848759565,0.00290065317194134,0.004866683412253892,4.787959336319822,20.06610107421875,52.72755432128906,0.5230641961097717,0.7549774050712585
DICM,44.jpg,log,0.5727697035845588,0.32602234092276366,7.081238269805908,0.1537818564146887,0.0033113265860759892,0.005037280286525452,5.043158900647357,20.05438232421875,52.180320739746094,0.5321747064590454,0.7957928776741028
DICM,44.jpg,retinex,0.6459857417087929,0.1279857195552046,6.5418314933776855,0.08421938046851621,0.005391787364133639,0.006527273081685288,5.505802012995478,13.50799560546875,53.61796951293945,0.5551541447639465,0.7076122760772705
DICM,44.jpg,hist_eq,0.5091844745710784,0.2878765203497536,7.907157897949219,0.16338740634367926,0.01304032891404395,0.015216286370722368,4.056216490864831,18.14862060546875,49.20924377441406,0.4998684823513031,0.7222900390625
DICM,45.jpg,clahe,0.43620749080882354,0.23486559216201947,7.817285060882568,0.20256106035305402,0.027907314793114014,0.01399559691757651,4.358568637583177,12.30877685546875,59.5292854309082,0.5537437200546265,0.7169702649116516
DICM,45.jpg,gamma,0.4622751871744792,0.18138806363925322,7.468730926513672,0.2003210120939706,0.011225084201477522,0.007930596163851849,4.022570622032288,13.41717529296875,59.51728820800781,0.5452648997306824,0.636815071105957
DICM,45.jpg,log,0.4049721512140012,0.1917581840876631,7.533275604248047,0.2156306888890082,0.012529525043172866,0.008239260201775457,4.036771922046564,13.97235107421875,60.304290771484375,0.5697179436683655,0.6586176156997681
DICM,45.jpg,retinex,0.8700590245863971,0.0536293847503363,5.124708652496338,0.1774162531566406,0.0043931937367669305,0.00625769040570034,6.553607976051434,20.20330810546875,40.582786560058594,0.3913222849369049,0.47863703966140747
DICM,45.jpg,hist_eq,0.5005368700214461,0.28251219092616464,7.975903511047363,0.18667546462269904,0.028739725931510703,0.013197946066468447,4.804471222503494,12.34539794921875,53.876304626464844,0.5333830118179321,0.6424505710601807
DICM,46.jpg,clahe,0.6981024648628983,0.2917547941734597,7.080574989318848,0.10683478648923243,0.10569129062719823,0.03332520298084239,6.17317281030267,15.82977294921875,54.63011169433594,0.5449668169021606,0.640957772731781
DICM,46.jpg,gamma,0.7794534720626531,0.21860625057304808,6.423564910888672,0.09646703703885559,0.03690311412818612,0.018171055721662516,6.943880956809699,7.77947998046875,43.73995590209961,0.48079660534858704,0.5241128206253052
DICM,46.jpg,log,0.7536944221047794,0.24543458823975156,6.555902481079102,0.10694692523482538,0.04612240661564399,0.020285436123935945,7.147825661829959,8.11151123046875,48.03705596923828,0.5141139626502991,0.5569720268249512
DICM,46.jpg,retinex,0.9559866512522978,0.02175363837382454,4.131390571594238,0.015050674385966406,0.0009783334625574809,0.00293559688293255,5.262565536641705,23.58123779296875,20.069557189941406,0.2296469658613205,0.3363555371761322
DICM,46.jpg,hist_eq,0.511708158605239,0.29835651792356954,7.5938873291015625,0.07935380597576704,0.051492031161476076,0.02938128664469447,8.531484661522642,26.45428466796875,52.05779266357422,0.5013241767883301,0.597690999507904
DICM,47.jpg,clahe,0.7354456882850796,0.28644402443515093,6.730747699737549,0.20988974537865526,0.07624028564172251,0.025214487193708585,5.370331170509565,3.49871826171875,56.902198791503906,0.48773905634880066,0.5645963549613953
DICM,47.jpg,gamma,0.8193583170572917,0.204565136048716,5.747382640838623,0.1912582955453902,0.026950180185074328,0.013636728946870097,5.080864293490786,3.08367919921875,46.885398864746094,0.46849527955055237,0.41683435440063477
DICM,47.jpg,log,0.7990909950405943,0.228908342697082,5.864810943603516,0.2119279617115713,0.03400024638983526,0.015238353754429126,5.051768596489527,2.54901123046875,48.53765869140625,0.48587745428085327,0.44253310561180115
DICM,47.jpg,retinex,0.8934227438534007,0.07803271710610028,5.518125057220459,0.09863292753903163,0.005985571028133342,0.006527171505695843,5.02699717541381,12.62176513671875,39.83035659790039,0.40426886081695557,0.3221834599971771
DICM,47.jpg,hist_eq,0.5219766055836397,0.30275864138556163,7.382571220397949,0.15536663885987048,0.060836432039485626,0.032832914948000995,4.019763859158835,17.87908935546875,54.14115524291992,0.522098958492279,0.5263921618461609
DICM,48.jpg,clahe,0.4937403061810662,0.2349626483832143,7.850447654724121,0.18603031369526316,0.029016754031052434,0.015068036214128538,4.661653901624379,3.78924560546875,72.05606842041016,0.5863902568817139,0.8310016989707947
DICM,48.jpg,gamma,0.6087232402726716,0.18690527296973913,7.506506443023682,0.18457935871072764,0.01037952618130978,0.008064371741949879,4.921553944102792,9.08465576171875,63.726226806640625,0.5414389371871948,0.6964401602745056
DICM,48.jpg,log,0.5647967170266545,0.20586450826853325,7.64611291885376,0.19610012151893796,0.012627768561796145,0.008773549906252032,4.806735269843443,9.08514404296875,64.982177734375,0.5573589205741882,0.7029992938041687
DICM,48.jpg,retinex,0.9160517075482537,0.035910754003507184,4.786935329437256,0.14253507956818856,0.0018821118040291771,0.0039678628756593904,6.618911386322529,31.80096435546875,44.261619567871094,0.41433340311050415,0.6797965168952942
DICM,48.jpg,hist_eq,0.5014532949410233,0.28459903186950447,7.985516548156738,0.14774794381161063,0.026663367396610137,0.012951319564097891,4.689433330268936,5.00311279296875,63.44684600830078,0.5249729752540588,0.7637683749198914
DICM,49.jpg,clahe,0.471302765490962,0.220056950416251,7.739805221557617,0.2031189808824853,0.02770228375840799,0.013303254973524739,3.949225572638826,-2.78399658203125,72.54512786865234,0.5915536284446716,0.867601215839386
DICM,49.jpg,gamma,0.5936606014476103,0.16505809905200822,7.393777847290039,0.21590074163667639,0.007784961813954105,0.006444387074298808,4.384761893047711,7.08465576171875,69.46420288085938,0.547554075717926,0.7101432085037231
DICM,49.jpg,log,0.5466088986864277,0.18391068663643467,7.54203987121582,0.22531714943750014,0.009817783258374105,0.007108795621253421,4.320065348359506,5.90106201171875,70.57372283935547,0.5624476671218872,0.7266982793807983
DICM,49.jpg,retinex,0.9221299115349265,0.030371872464339655,4.622766971588135,0.14635635031095742,0.0012352968829976497,0.002990270159250899,8.828288510912019,28.98406982421875,45.44832229614258,0.3792644739151001,0.4477485716342926
DICM,49.jpg,hist_eq,0.5018965178844975,0.2821451741650968,7.9807024002075195,0.17913297152996324,0.025092559724656585,0.011584106746178753,4.025929866167897,1.73114013671875,68.00718688964844,0.525334894657135,0.7240211367607117
DICM,50.jpg,clahe,0.5051783543007047,0.2825649873737311,7.934235572814941,0.1863198660205233,0.014316587624444795,0.00963928206428508,2.846128275557686,15.47186279296875,65.42407989501953,0.5233588814735413,0.8991323709487915
DICM,50.jpg,gamma,0.5636229870366115,0.2549502106882657,7.7116498947143555,0.17799832370515348,0.005229499422522926,0.0048123656518985975,3.8394037951356923,18.38299560546875,62.02204132080078,0.5025882124900818,0.8198503851890564
DICM,50.jpg,log,0.516841334922641,0.27751305333926474,7.785305023193359,0.18986644841402767,0.006208334253987771,0.005082557783820211,3.8954919244733786,18.54559326171875,62.87673568725586,0.517632782459259,0.8350963592529297
DICM,50.jpg,retinex,0.9044474882238052,0.05786376121274134,5.170860767364502,0.15674727620360857,0.003615468838110692,0.00414785552895454,9.645939934288021,30.93280029296875,38.02170181274414,0.3343146741390228,0.468074232339859
DICM,50.jpg,hist_eq,0.5001824472464768,0.2845884697256792,7.963279724121094,0.15381028292761723,0.008196820039320013,0.006643272861630582,3.222532369727752,14.53240966796875,60.774383544921875,0.5144650340080261,0.80279940366745
DICM,51.jpg,clahe,0.4426107369217218,0.2460976454813088,7.852985382080078,0.18322641952166652,0.03296359984680397,0.01647115614431621,4.492159972648695,10.33612060546875,60.52549743652344,0.5592623353004456,0.7817606925964355
DICM,51.jpg,gamma,0.4493255615234375,0.18246136640286792,7.495244026184082,0.1903572665919887,0.013500073537375866,0.009546873307888204,5.107318897923064,11.45086669921875,59.87385559082031,0.5434421896934509,0.7106855511665344
DICM,51.jpg,log,0.3903878006280637,0.19274274076917983,7.5519890785217285,0.1995298770439971,0.01523900476895181,0.010029867137695448,5.118309122221976,12.29608154296875,59.241878509521484,0.5695063471794128,0.7140693068504333
DICM,51.jpg,retinex,0.8864456475949755,0.055572638713848904,5.227392673492432,0.17433605157145438,0.004981546484418027,0.006694416372315744,6.487061678580834,12.89276123046875,41.990726470947266,0.40858176350593567,0.4037036895751953
DICM,51.jpg,hist_eq,0.500584321863511,0.28242942629928336,7.984621047973633,0.19273280623161848,0.03427999714206831,0.015519338335229185,4.648064046852036,9.92694091796875,55.30919647216797,0.5154812335968018,0.5240346789360046
DICM,52.jpg,clahe,0.552296537511489,0.24530061046281895,7.681358337402344,0.2681168045913156,0.016428433236741573,0.009875395451748158,6.965307131451766,10.20672607421875,57.92909240722656,0.4986296594142914,0.8819209933280945
DICM,52.jpg,gamma,0.6308721205767464,0.1989420963196791,7.210729598999023,0.2675116162916138,0.0061714590667692895,0.004926460882041813,8.325042544768985,25.71502685546875,55.277801513671875,0.48768097162246704,0.6787952780723572
DICM,52.jpg,log,0.5959503173828125,0.22454567328454206,7.366980075836182,0.2857812545301812,0.007871075789087875,0.005452294385397155,8.187178649868057,24.34393310546875,56.161556243896484,0.4999726116657257,0.6993868947029114
DICM,52.jpg,retinex,0.9278265261182598,0.02426777610646614,4.3310675621032715,0.06838107267060256,0.000338994082864066,0.0014574122965456042,9.969987851184902,45.38397216796875,30.593860626220703,0.33016809821128845,0.30893048644065857
DICM,52.jpg,hist_eq,0.5039113961014093,0.2780007980522831,7.921982288360596,0.2168891024301169,0.012039925085365635,0.00839159879194442,6.572206484318338,12.62225341796875,50.175350189208984,0.4237067699432373,0.6111559271812439
DICM,53.jpg,clahe,0.5432001450482536,0.2608945618388276,7.297513484954834,0.3948326297277826,0.01105956613788326,0.007705757711217077,6.487812750382557,25.76336669921875,60.975074768066406,0.516994297504425,0.8039838671684265
DICM,53.jpg,gamma,0.6668875301585478,0.18657932855103432,6.8885908126831055,0.4345363152956207,0.0032468035036854817,0.003699803839516105,5.933424355695053,24.05584716796875,58.97256088256836,0.4831295907497406,0.7139543890953064
DICM,53.jpg,log,0.6316077737247243,0.21015387174678543,7.035735607147217,0.4399086623425835,0.004080416044733791,0.0039317018234172494,5.999100819543709,24.70086669921875,60.63808822631836,0.49256154894828796,0.705868124961853
DICM,53.jpg,retinex,0.8644272748161764,0.033399003630442445,4.458627700805664,0.34918857198648506,0.003895077041616346,0.007007346601796011,11.868188540930367,31.16961669921875,36.14251708984375,0.2916549742221832,0.46941643953323364
DICM,53.jpg,hist_eq,0.5009000890395221,0.2736463583829403,7.379238128662109,0.42230671449859936,0.006904689557950618,0.006272342742177668,5.331596146768424,21.61785888671875,50.36243438720703,0.4550575017929077,0.6432127952575684
DICM,54.jpg,clahe,0.40569834989659925,0.2239639974439766,7.710610389709473,0.24502949748286168,0.010266916016768414,0.005861874168833594,4.866811762361904,26.44793701171875,61.064754486083984,0.5389213562011719,0.8039423227310181
DICM,54.jpg,gamma,0.506181245691636,0.153279092814937,7.202104568481445,0.2910784637165072,0.0035737175522468803,0.0028353159873537484,5.9325131802612505,33.96649169921875,57.026214599609375,0.5424488186836243,0.7704238295555115
DICM,54.jpg,log,0.45078896915211397,0.1711119244563227,7.342042922973633,0.2899527023815965,0.004393323671351295,0.00296716162165234,5.978310206691862,33.46014404296875,56.9609375,0.5527663230895996,0.7848960161209106
DICM,54.jpg,retinex,0.8731007893880208,0.029711332294312557,4.84607458114624,0.2318640748105127,0.002320451511357299,0.0044548689570496815,8.775964467757301,36.31463623046875,43.41377258300781,0.39570751786231995,0.4419882297515869
DICM,54.jpg,hist_eq,0.5007923799402574,0.26416290703592915,7.934393405914307,0.36930954716957304,0.013830778655040721,0.006192453226479794,5.15184918479801,23.65301513671875,52.682525634765625,0.4784119725227356,0.6272910237312317
DICM,55.jpg,clahe,0.42462301815257353,0.21850048770434452,7.721020698547363,0.14947537698389085,0.021662369057423695,0.011675042650728686,5.294218166887133,29.15106201171875,61.72904968261719,0.4736205041408539,0.7357761263847351
DICM,55.jpg,gamma,0.5058397480085784,0.1664508808740626,7.270560264587402,0.16323983728461994,0.006709367513229805,0.005865810238424557,4.3723688453617555,29.83221435546875,52.24501037597656,0.4346770942211151,0.6252319812774658
DICM,55.jpg,log,0.44807990579044116,0.18416231734037938,7.394321441650391,0.167463779667698,0.008366885701712165,0.006453732065327676,4.289051770047333,29.81121826171875,54.239810943603516,0.45262575149536133,0.6419869661331177
DICM,55.jpg,retinex,0.8892669677734375,0.02375593805753153,4.563226222991943,0.07817522770929922,0.0005542305142248837,0.002207728736572663,5.4144645495505594,36.56317138671875,35.333641052246094,0.3515106439590454,0.39427000284194946
DICM,55.jpg,hist_eq,0.5035752240349265,0.2813015850091678,7.984106063842773,0.18008722021212956,0.02095035417595866,0.01064407175186726,5.330739923710594,29.79412841796875,47.63745880126953,0.4529065787792206,0.5497184991836548
DICM,56.jpg,clahe,0.4152276132621017,0.240747945003361,7.759061336517334,0.1242389150640717,0.08869043834675039,0.042980102353504517,4.130540347289203,15.16717529296875,56.71319580078125,0.4800431430339813,0.4929109215736389
DICM,56.jpg,gamma,0.4623392142501532,0.2064167837273498,7.589691638946533,0.11669884120951356,0.024983121934631515,0.022512769026471344,3.616527901561748,4.94451904296875,50.212928771972656,0.4554325044155121,0.4455375671386719
DICM,56.jpg,log,0.4016992905560662,0.22594626981174804,7.667158126831055,0.12663676896156217,0.029862926156470973,0.024343930176176937,3.579055792651571,5.44744873046875,50.45503234863281,0.466209352016449,0.4669499397277832
DICM,56.jpg,retinex,0.6756023332184437,0.126387933607991,6.972557067871094,0.07933151183900428,0.01766070735862465,0.018683455800413862,3.7006134223920655,4.14764404296875,50.08266067504883,0.4368067979812622,0.4018838405609131
DICM,56.jpg,hist_eq,0.5029909021714154,0.2804064319147616,7.974917411804199,0.16768015155866334,0.051926016633838175,0.03225154477241703,3.8888556815120596,8.94598388671875,50.39545440673828,0.44486141204833984,0.44364044070243835
DICM,57.jpg,clahe,0.6005606258616728,0.27197308505299644,7.770084857940674,0.2833212212176148,0.016443258769568866,0.010600571834387774,4.164447821862098,6.32000732421875,69.2164077758789,0.6366855502128601,0.8951340913772583
DICM,57.jpg,gamma,0.6891060623468137,0.2114278840861899,7.264244079589844,0.29618069611629017,0.006150025547178078,0.005490055259473043,5.0520313084659945,10.07147216796875,66.116943359375,0.6342129111289978,0.8421558737754822
DICM,57.jpg,log,0.6536291384229473,0.23742370340973276,7.402927875518799,0.30693953493132475,0.007663193086218783,0.005964618282156418,5.066953864755145,10.46112060546875,66.81172180175781,0.6401454210281372,0.8535810708999634
DICM,57.jpg,retinex,0.936523198146446,0.029702713731674015,4.469809532165527,0.1813606758279355,0.0018298789989296311,0.0034115311814734216,12.263912029551367,42.15838623046875,49.15819549560547,0.5175038576126099,0.6250171065330505
DICM,57.jpg,hist_eq,0.5018651027305453,0.28163004816891346,7.922980308532715,0.22637054888247712,0.011325800031024687,0.008614532694777112,4.703380806905157,5.30340576171875,64.53983306884766,0.5614514350891113,0.8056550025939941
DICM,58.jpg,clahe,0.5293917786841299,0.26156329274494217,7.842533111572266,0.3224903179567742,0.018054282757475462,0.011187579477385894,4.492741163175106,2.19891357421875,73.03743743896484,0.6504690051078796,0.8630117774009705
DICM,58.jpg,gamma,0.6074611888212316,0.21594310425800828,7.419121265411377,0.36725328389845374,0.005890754776838873,0.005680789573651918,4.423550122915714,6.89227294921875,71.05208587646484,0.671574056148529,0.8284473419189453
DICM,58.jpg,log,0.5660760019339767,0.24201777158022603,7.569674491882324,0.3702708503992185,0.00713368974703406,0.006074269562761447,4.329275171804956,7.00799560546875,70.98239135742188,0.6792930364608765,0.8370158076286316
DICM,58.jpg,retinex,0.905549591662837,0.03746875251955278,4.929337501525879,0.2925253222021547,0.004211204489922206,0.006675193116313427,12.365179299802772,37.91668701171875,55.54267501831055,0.5851108431816101,0.6292077898979187
DICM,58.jpg,hist_eq,0.49801629758348653,0.2727679215886765,7.916692733764648,0.325568265504441,0.010730109633226199,0.008216938878095091,4.5376590606515395,3.14178466796875,68.45808410644531,0.6333237886428833,0.7979961037635803
DICM,59.jpg,clahe,0.357208371629902,0.27080197639036535,7.633431911468506,0.08742586142649691,0.03138080719168062,0.014601446906616534,5.661623536930451,19.05780029296875,62.197933197021484,0.4857885241508484,0.7282145619392395
DICM,59.jpg,gamma,0.41018138212316174,0.2691492445988411,7.5575995445251465,0.08953359610456746,0.018178532823822858,0.009837558395680186,6.241841819126435,16.66131591796875,59.081947326660156,0.4474460184574127,0.6121758818626404
DICM,59.jpg,log,0.3519427131204044,0.29126022406989316,7.525924205780029,0.09142695127823358,0.021806023828928767,0.01015759894442155,6.133821769427027,16.60076904296875,57.940765380859375,0.45262694358825684,0.6269280910491943
DICM,59.jpg,retinex,0.8842491000306373,0.04609128898114253,5.427298545837402,0.023446011117206195,0.0007580411440905174,0.0027649492206662683,7.7381536373179935,21.54315185546875,35.292518615722656,0.2833765745162964,0.37444111704826355
DICM,59.jpg,hist_eq,0.5047168208103554,0.28379927922751663,7.977227687835693,0.09022990488318064,0.022616653761743027,0.01366113257833407,6.5584079434831,16.15399169921875,54.46710968017578,0.45928099751472473,0.5879074931144714
DICM,60.jpg,clahe,0.38601612764246324,0.2358960317782303,7.7458720207214355,0.16271582105319263,0.0998353630180554,0.04098479440485706,6.948093121963079,22.12567138671875,57.80967330932617,0.43298524618148804,0.38845980167388916
DICM,60.jpg,gamma,0.42321250765931373,0.20321775703995143,7.5485005378723145,0.14078892649526598,0.027318231806854377,0.021014878698132216,4.935212082133518,17.71209716796875,52.617332458496094,0.38912221789360046,0.3574709892272949
DICM,60.jpg,log,0.36057051116344974,0.2207247502122222,7.5988874435424805,0.15924025490432267,0.032211164918379775,0.022516501944083413,4.850395204421299,18.21893310546875,51.316688537597656,0.4091833233833313,0.3560616075992584
DICM,60.jpg,retinex,0.5992287430108763,0.09430095562801304,6.6182661056518555,0.05652324139082348,0.014970923088765239,0.015652733003366802,4.741128074615957,14.79266357421875,47.84980392456055,0.3461502492427826,0.3256169557571411
DICM,60.jpg,hist_eq,0.503746062634038,0.2849925771010698,7.98925256729126,0.098245110770482,0.060173984173726845,0.03107542178463982,5.237507896399873,19.41815185546875,40.45750427246094,0.4022976756095886,0.4911828935146332
DICM,61.jpg,clahe,0.3272631476907169,0.27179483970930635,7.415414810180664,0.1861150064302626,0.06358557227434664,0.0310195549904455,3.6698793741403892,10.85369873046875,51.80944061279297,0.420663982629776,0.7146006226539612
DICM,61.jpg,gamma,0.373555082433364,0.25056071520923845,7.166775703430176,0.16024988572896556,0.03502080063806809,0.02203894242971144,3.5650373916972495,7.59197998046875,51.14237594604492,0.4134173095226288,0.6172866821289062
DICM,61.jpg,log,0.31198718501072303,0.27027137594523143,7.126804351806641,0.17740599946991312,0.04039424108340262,0.022972070256740723,3.7479152984985817,7.95330810546875,50.6981086730957,0.4245617687702179,0.6612353920936584
DICM,61.jpg,retinex,0.5242224599800858,0.1756645201085386,7.339889049530029,0.08239698624750993,0.02735828681181513,0.021330170569367063,3.507722889012263,7.19842529296875,50.43369674682617,0.37504643201828003,0.4936436712741852
DICM,61.jpg,hist_eq,0.5078327253753063,0.2783213238228913,7.850720405578613,0.1353585847357085,0.0670543054672569,0.034858238601529215,3.8674780918959764,11.60369873046875,49.75312042236328,0.40119796991348267,0.601489245891571
DICM,62.jpg,clahe,0.42903825348498775,0.20598205914819614,7.6128082275390625,0.07628333490315564,0.004630602040324147,0.0058516403878970885,8.164098059913162,22.50897216796875,46.36663818359375,0.3770339787006378,0.8116497993469238
DICM,62.jpg,gamma,0.517541384229473,0.16073290025153808,7.18318510055542,0.07151713391545793,0.0012678306230359275,0.002631173642568236,9.679855747289672,28.26043701171875,41.32707977294922,0.350003182888031,0.5839943289756775
DICM,62.jpg,log,0.45933993470435047,0.17848691337531536,7.3204145431518555,0.07854737053356972,0.0016230118941402535,0.0028382362970502694,9.67512731710272,27.74383544921875,42.41639709472656,0.35665640234947205,0.6166673302650452
DICM,62.jpg,retinex,0.5970549340341605,0.15424837944457387,7.13214111328125,0.06882138511588805,0.0009728409082946388,0.002702479987158075,11.732553339905799,27.54315185546875,38.831298828125,0.34212568402290344,0.6393395066261292
DICM,62.jpg,hist_eq,0.5040307736864277,0.28535183022427557,7.976299285888672,0.1259642698161061,0.005768064234573329,0.005141878161655633,8.715426690806526,25.51776123046875,45.31162643432617,0.3443410098552704,0.6659682393074036
DICM,63.jpg,clahe,0.5497424555759803,0.19345497739839784,7.633944511413574,0.09049317956617492,0.11434341876792282,0.04703267960436038,8.462714020053898,33.94305419921875,56.066349029541016,0.41299960017204285,0.8221966028213501
DICM,63.jpg,gamma,0.7219293332567402,0.08642475223538315,6.494580268859863,0.07250387983985268,0.016993196280769823,0.017220177490477852,5.538179290573506,26.23065185546875,53.955657958984375,0.37863054871559143,0.6847198009490967
DICM,63.jpg,log,0.6899275237438726,0.09835008428720406,6.68234920501709,0.08238954147257867,0.02203856756941475,0.019624074856664654,5.670729633597004,26.86492919921875,54.38386917114258,0.3826127350330353,0.743556559085846
DICM,63.jpg,retinex,0.7408434699563419,0.06542836387942479,6.052659511566162,0.04471834780867848,0.011325678049383692,0.013946789654648566,5.396617582214465,24.99774169921875,50.1553840637207,0.37165459990501404,0.6236516237258911
DICM,63.jpg,hist_eq,0.5050058402267157,0.2781831559431229,7.984079360961914,0.1959804392206348,0.20071711084580923,0.0628591075496768,9.599701545828118,37.54998779296875,53.3923225402832,0.4002755284309387,0.6491255164146423
DICM,64.jpg,clahe,0.49217032638250613,0.24710632362806115,7.835448265075684,0.1653463351175954,0.026077875079947313,0.012414007973935354,5.251944445345948,17.47039794921875,54.85976028442383,0.5216381549835205,0.7959205508232117
DICM,64.jpg,gamma,0.6350454293045343,0.17854869641892168,7.415844440460205,0.14595515853711044,0.008951100779182404,0.006622906875747017,5.813555949759302,22.05877685546875,47.68504333496094,0.46337059140205383,0.5341046452522278
DICM,64.jpg,log,0.5913064395680147,0.2006207341221737,7.575630187988281,0.1631418074212553,0.011283364542536166,0.007333964195853886,5.724789367102147,21.11883544921875,49.8461799621582,0.47785651683807373,0.5673739314079285
DICM,64.jpg,retinex,0.7952720492493872,0.08077744945452248,6.307795524597168,0.06837676547325354,0.002400333736573805,0.0036073189011271473,6.3931389210592515,26.09832763671875,45.76590347290039,0.40374860167503357,0.511828601360321
DICM,64.jpg,hist_eq,0.5027659098307292,0.2787293812655665,7.9728922843933105,0.19468634798163054,0.02154333043374803,0.010324208961107424,5.08841918223785,17.86590576171875,51.88945007324219,0.48484694957733154,0.631924569606781
DICM,65.jpg,clahe,0.3225191602519914,0.2650354021526065,7.548227787017822,0.16227906217956617,0.049024387516857615,0.020897913946287202,5.864034070931755,21.10223388671875,54.75777053833008,0.4108225703239441,0.730126678943634
DICM,65.jpg,gamma,0.37717243269378065,0.2659158716303329,7.615853309631348,0.15928478062279586,0.03249968826747866,0.015899308717742637,6.132702860281966,21.85906982421875,57.25627136230469,0.41134676337242126,0.6137844920158386
DICM,65.jpg,log,0.3195468079810049,0.28226223493211167,7.521483898162842,0.17135983364108537,0.03644751595512608,0.016209978881457768,6.070189935450244,22.51922607421875,56.85805892944336,0.4324184060096741,0.6335474848747253
DICM,65.jpg,retinex,0.8894312839882047,0.051056234791600215,5.586463451385498,0.03754017744691546,0.0026473288834295517,0.005079866020099939,9.105830709940676,27.03338623046875,38.51593017578125,0.2313913255929947,0.30824464559555054
DICM,65.jpg,hist_eq,0.5042151357613358,0.2817479522089925,7.917680740356445,0.14580460033414366,0.044994842029394716,0.019771817133311272,7.417140493596118,22.68475341796875,53.525272369384766,0.34721460938453674,0.6384758949279785
DICM,66.jpg,clahe,0.7501586315678616,0.2961532176400806,5.516803741455078,0.16879356179003813,0.015310244046087903,0.007083807927850145,5.506161734758578,32.31854248046875,57.68017578125,0.4626480042934418,0.5401677489280701
DICM,66.jpg,gamma,0.8156595267501532,0.22028279589635802,4.7251482009887695,0.1423040653304973,0.007051586205653935,0.004112964176580452,6.561078051553201,37.20379638671875,53.43006134033203,0.45589810609817505,0.45788174867630005
DICM,66.jpg,log,0.7935451133578432,0.2476787764206442,4.804572105407715,0.16129324587788557,0.009038962006353355,0.004611499132772662,6.511195984765646,37.02850341796875,55.52204895019531,0.46649208664894104,0.4735122621059418
DICM,66.jpg,retinex,0.6079595827588848,0.16868677950153832,6.952126502990723,0.1299090959564767,0.007275731531356743,0.004523940629871748,6.445475259129403,26.75506591796875,56.94601821899414,0.4907102882862091,0.4318760931491852
DICM,66.jpg,hist_eq,0.5697485231885723,0.3312011902968519,5.312835693359375,0.2108850302873831,0.029740304332520128,0.014766126979502966,5.422490246200653,41.59246826171875,48.10681915283203,0.43818792700767517,0.5500089526176453
DICM,67.jpg,clahe,0.5007822074142156,0.19521465291082415,7.390023708343506,0.26674862860625603,0.024521477555523825,0.011646068099739724,8.266167317883458,9.87274169921875,57.3906135559082,0.513110339641571,0.7951111793518066
DICM,67.jpg,gamma,0.5733751483992034,0.13755697191157037,6.51901912689209,0.24260703952543464,0.007731207452187374,0.005554759164749008,5.821935684682052,13.69305419921875,52.885929107666016,0.5032267570495605,0.7276190519332886
DICM,67.jpg,log,0.5228411506204044,0.1532236591354897,6.719844341278076,0.2645415038824808,0.009725390875773624,0.006225566999038606,5.873847819477562,13.21014404296875,54.841224670410156,0.5154373049736023,0.7838022112846375
DICM,67.jpg,retinex,0.9008048861634498,0.019163837044343626,3.8930721282958984,0.07397652764141868,0.00043192432126655506,0.0015413648518212482,6.466530293889648,35.01092529296875,38.24288558959961,0.35686376690864563,0.4146295487880707
DICM,67.jpg,hist_eq,0.5089582256242341,0.2763490892630186,7.850192070007324,0.25838168805039496,0.041330506720507476,0.01890682140120169,7.123036620464888,6.43914794921875,50.094364166259766,0.3914899528026581,0.7000474333763123
DICM,68.jpg,clahe,0.3519828048406863,0.11734045822831488,6.902345657348633,0.08255130180247978,0.0031797208359392675,0.005845850556498768,5.862751335619476,23.34930419921875,49.638275146484375,0.4546586871147156,0.7389286756515503
